"SITE"	"NAME"	"LAT"	"LON"	"SPECIES"	"ELE"	"CATEGORY"	"RWL"	"RESPONSIBLE"	"NO_TREES"	"FIRST_YEAR"	"LAST_YEAR"	"AGE"	"TREE_TYPE"	"CWB"
"P810703FASY"	"Polom"	49.7923153	15.6722838	"FASY"	"589,78"	"moderate"	"P810703FASY_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	25	1651	2014	364	"Broadleaf"	12.6225118575726
"P810705FASY"	"Polom"	49.7922698	15.6722959	"FASY"	"589,78"	"moderate"	"P810705FASY_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	19	1743	2013	271	"Broadleaf"	12.6225118575726
"P810805FASY"	"Stozec"	48.880572	13.8350862	"FASY"	"930,54"	"rich"	"P810805FASY_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	35	1674	2013	340	"Broadleaf"	32.9281546110908
"P810901FASY"	"Milesice"	48.9847834	13.8392042	"FASY"	"1099,43"	"acid"	"P810901FASY_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	21	1736	2012	277	"Broadleaf"	28.5547161524494
"P811001PCAB"	"Eustaska"	50.0683533	17.262245	"PCAB"	"1245,22"	"acid"	"P811001PCAB.rwl"	"jakub.kaspar@vukoz.cz"	92	1721	2010	290	"Conifer"	45.6556288611889
"P811201PCAB"	"Jelenka"	50.7404986	15.761399	"PCAB"	"1290"	"extreme"	"P811201PCAB.rwl"	"ivana.vasickova@vukoz.cz"	224	1823	2020	198	"Conifer"	62.6061494056384
"P811202PCAB"	"Jelenka"	50.7404367	15.7614669	"PCAB"	"1290"	"extreme"	"P811202PCAB_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	736	1765	2020	256	"Conifer"	62.6061494056384
"P811204PCAB"	"Jelenka"	50.7404772	15.7614115	"PCAB"	"1290"	"extreme"	"P811204PCAB_trw_data.rwl"	"ivana.vasickova@vukoz.cz"	23	1840	2019	180	"Conifer"	62.6061494056384
"P811301QURO"	"Ĺ obes"	48.8261818	15.9739098	"QUsp"	"383,91"	"acid"	"P811301QURO_trw_data.rwl"	"jakub.kaspar@vukoz.cz"	42	1888	2010	123	"Broadleaf"	-9.22586453476377
"T005001QURO"	"Soutok_severozapad"	48.80915	16.7849333	"QUsp"	"162"	"moist"	"Soutok_severozapad.rwl"	"jan.altman@ibot.cas.cz"	30	1873	2013	141	"Broadleaf"	-12.1096056700995
"T005002QURO"	"Soutok_severovychod"	48.7625833	17.0291	"QUsp"	"157"	"moist"	"Soutok_severovychod.rwl"	"jan.altman@ibot.cas.cz"	33	1831	2014	184	"Broadleaf"	-9.78084086835928
"T005003QURO"	"Soutok_stred_zapad"	48.71275	16.9058333	"QUsp"	"155"	"moist"	"Soutok_stred_zapad.rwl"	"jan.altman@ibot.cas.cz"	37	1711	2013	303	"Broadleaf"	-10.6390583774905
"T005004QURO"	"Soutok_stred_vychod"	48.7310333	17.0050667	"QUsp"	"155"	"moist"	"Soutok_stred_vychod.rwl"	"jan.altman@ibot.cas.cz"	28	1815	2013	199	"Broadleaf"	-9.73729484071489
"T005005QURO"	"Soutok_jih"	48.6649333	16.93105	"QUsp"	"152"	"moist"	"Soutok_jih.rwl"	"jan.altman@ibot.cas.cz"	31	1735	2013	279	"Broadleaf"	-10.1964582136801
"T005006PCAB"	"NavJam"	50.767	15.549	"PCAB"	"1161"	"extreme"	"NavJam.rwl"	"jan.altman@ibot.cas.cz"	33	1796	2013	218	"Conifer"	74.0238149233659
"T005007PCAB"	"PanSte"	50.7616178	15.5484653	"PCAB"	"1097"	"extreme"	"PanSte.rwl"	"jan.altman@ibot.cas.cz"	16	1901	2012	112	"Conifer"	71.3852116592725
"T005008PCAB"	"PraDul"	50.7226914	15.6695792	"PCAB"	"1190"	"extreme"	"PraDul.rwl"	"jan.altman@ibot.cas.cz"	29	1853	2013	161	"Conifer"	66.2348429419597
"T005009PCAB"	"UPSJ"	50.7348203	15.7229022	"PCAB"	"1114"	"extreme"	"UPSJ.rwl"	"jan.altman@ibot.cas.cz"	44	1832	2013	182	"Conifer"	66.178256491522
"T005010PCAB"	"VSJ"	50.7221458	15.7130839	"PCAB"	"1236"	"extreme"	"VSJ.rwl"	"jan.altman@ibot.cas.cz"	20	1879	2013	135	"Conifer"	65.1999603903294
"T005011PCAB"	"SumavaL002"	49.1245556	13.491983	"PCAB"	"675"	"acid"	"L002.rwl"	"jan.altman@ibot.cas.cz"	11	1893	2017	125	"Conifer"	42.0422922370831
"T005013PCAB"	"SumavaL007"	49.1010944	13.44955	"PCAB"	"734"	"extreme"	"L007.rwl"	"jan.altman@ibot.cas.cz"	10	1897	2017	121	"Conifer"	52.4951078876108
"T005015PCAB"	"SumavaL033"	49.1457167	13.3666944	"PCAB"	"828"	"moist"	"L033.rwl"	"jan.altman@ibot.cas.cz"	13	1879	2017	139	"Conifer"	59.3980691840251
"T005016PCAB"	"SumavaL038"	49.1266833	13.3979556	"PCAB"	"855"	"moist"	"L038.rwl"	"jan.altman@ibot.cas.cz"	10	1877	2017	141	"Conifer"	61.1284979404012
"T005019PCAB"	"SumavaL049"	49.1610611	13.3348222	"PCAB"	"882"	"moist"	"L049.rwl"	"jan.altman@ibot.cas.cz"	13	1865	2017	153	"Conifer"	60.1732624138892
"T005020PCAB"	"SumavaL050"	49.1471222	13.3319444	"PCAB"	"883"	"moist"	"L050.rwl"	"jan.altman@ibot.cas.cz"	10	1827	2017	191	"Conifer"	63.4930755913258
"T005021PCAB"	"SumavaL051"	49.1595472	13.3462667	"PCAB"	"886"	"moist"	"L051.rwl"	"jan.altman@ibot.cas.cz"	13	1913	2017	105	"Conifer"	58.8361061038574
"T005022PCAB"	"SumavaL055"	49.1634611	13.3378139	"PCAB"	"902"	"moist"	"L055.rwl"	"jan.altman@ibot.cas.cz"	12	1829	2017	189	"Conifer"	60.1732624138892
"T005025PCAB"	"SumavaL061"	49.1654917	13.2846083	"PCAB"	"939"	"moist"	"L061.rwl"	"jan.altman@ibot.cas.cz"	11	1907	2017	111	"Conifer"	63.1988936841736
"T005026PCAB"	"SumavaL068"	49.0634417	13.4614	"PCAB"	"972"	"acid"	"L068.rwl"	"jan.altman@ibot.cas.cz"	13	1884	2017	134	"Conifer"	58.3246978114049
"T005027PCAB"	"SumavaL069"	49.0609639	13.4592556	"PCAB"	"975"	"moist"	"L069.rwl"	"jan.altman@ibot.cas.cz"	13	1813	2017	205	"Conifer"	58.3246978114049
"T005028PCAB"	"SumavaL071"	49.0569611	13.4588583	"PCAB"	"980"	"moist"	"L071.rwl"	"jan.altman@ibot.cas.cz"	11	1876	2017	142	"Conifer"	59.4687797018513
"T005030PCAB"	"SumavaL104"	49.1048028	13.3374889	"PCAB"	"1207"	"acid"	"L104.rwl"	"jan.altman@ibot.cas.cz"	14	1960	2017	58	"Conifer"	70.7188704721133
"T005031QUPE"	"Devin"	48.8676261	16.6472717	"QUsp"	"508"	"rich"	"Devin.rwl"	"jan.altman@ibot.cas.cz"	76	1869	2010	142	"Broadleaf"	-7.58262870181973
"T005032QUPE"	"PodyjĂ­"	48.8551294	15.8686089	"QUsp"	"336"	"extreme"	"Podyji.rwl"	"jan.altman@ibot.cas.cz"	10	1800	2013	214	"Broadleaf"	-7.14257606563469
"T005033QUPE"	"MorKru"	49.0497128	16.3559503	"QUsp"	"320"	"moderate"	"MorKru.rwl"	"jan.altman@ibot.cas.cz"	85	1907	2012	106	"Broadleaf"	-8.78813888862419
"T005034QUPE"	"Kobyla"	49.9116814	14.0825617	"QUsp"	"455"	"extreme"	"Kobyla.rwl"	"jan.altman@ibot.cas.cz"	22	1835	2011	177	"Broadleaf"	-4.80853724417587
"T005035QUPE"	"Koda"	49.9327864	14.1132139	"QUsp"	"334"	"rich"	"Koda.rwl"	"jan.altman@ibot.cas.cz"	46	1815	2011	197	"Broadleaf"	-5.88093144272299
"T005036QUPE"	"Mramor"	49.8988961	14.1296186	"QUsp"	"453"	"extreme"	"Mramor.rwl"	"jan.altman@ibot.cas.cz"	51	1799	2013	215	"Broadleaf"	-4.07658057861651
"T005037QURO"	"Certoryje"	48.8552578	17.4167722	"QUsp"	"417"	"rich"	"Certoryje.rwl"	"jan.altman@ibot.cas.cz"	34	1939	2020	82	"Broadleaf"	2.32127305302769
"T005038QURO"	"Galis"	48.84525	15.8904	"QUsp"	"288"	"moderate"	"Galis.rwl"	"jan.altman@ibot.cas.cz"	60	1898	2020	123	"Broadleaf"	-7.22601259630173
"T005039QURO"	"Hardegg"	48.8541667	15.8689667	"QUsp"	"303"	"moderate"	"Hardegg.rwl"	"jan.altman@ibot.cas.cz"	33	1891	2020	130	"Broadleaf"	-7.14257606563469
"U006001PCAB"	"Flaje"	50.6975122	13.5705877	"PCAB"	"717"	"moderate"	"KHF_CDt.rwl"	"rohanshetti@gmail.com"	21	1929	2020	92	"Conifer"	40.3226343197624
"U006002PCAB"	"Sebestiana"	50.5348018	13.2230815	"PCAB"	"822"	"moderate"	"KHS_CDt.rwl"	"rohanshetti@gmail.com"	21	1959	2020	62	"Conifer"	26.3188610153397
"U006003PCAB"	"Meluzina"	50.3883908	13.00366	"PCAB"	"1033"	"moderate"	"KHM_CDt.rwl"	"rohanshetti@gmail.com"	22	1951	2020	70	"Conifer"	32.2533607415358
"U006004PCAB"	"Horni_Blatna"	50.397117	12.7945535	"PCAB"	"983"	"moderate"	"KHH_CDt.rwl"	"rohanshetti@gmail.com"	21	1893	2020	128	"Conifer"	38.7605255447825
"U006005PCAB"	"Ptacinec"	50.76396	15.45061	"PCAB"	"873"	"moderate"	"KRKZ_CDt.rwl"	"rohanshetti@gmail.com"	17	1879	2020	142	"Conifer"	65.9099575328827
"U006006PCAB"	"Spindleruv_Mlyn"	50.726689	15.62114	"PCAB"	"900"	"moderate"	"KRF_CDt.rwl"	"rohanshetti@gmail.com"	21	1937	2020	84	"Conifer"	63.6510415515987
"U006007PCAB"	"Sklenarovice"	50.62878	15.87939	"PCAB"	"709"	"moderate"	"KRKT_CDt.rwl"	"rohanshetti@gmail.com"	20	1922	2020	99	"Conifer"	30.3713904713343
"V002289PCAB"	"KAL"	50.5698644	13.3609352	"PCAB"	"815"	"acid"	"KALEK.rwl"	"vejpustkova@vulhm.cz"	42	1961	2013	53	"Conifer"	26.8112085448205
"V002291PCAB"	"KRH"	50.5017952	13.1619861	"PCAB"	"900"	"acid"	"K_HAMRY.rwl"	"vejpustkova@vulhm.cz"	40	1940	2013	74	"Conifer"	26.6544737598797
"V002293PCAB"	"C"	50.576072	13.2618927	"PCAB"	"795"	"acid"	"NACETIN.rwl"	"vejpustkova@vulhm.cz"	42	1961	2013	53	"Conifer"	28.0355300160994
"V002297FASY"	"CHBK"	50.85925	14.5559667	"FASY"	"600"	"acid"	"CHRBK.rwl"	"vejpustkova@vulhm.cz"	12	1931	2015	85	"Broadleaf"	27.5673609592021
"V002298PCAB"	"CHSM"	50.8591667	14.5425	"PCAB"	"500"	"moist"	"CHRSM.rwl"	"vejpustkova@vulhm.cz"	19	1915	2015	101	"Conifer"	28.0234765221675
"V002300FASY"	"CHX"	50.8673001	14.5453375	"FASY"	"500"	"acid"	"CHBKX.rwl"	"vejpustkova@vulhm.cz"	12	1925	2015	91	"Broadleaf"	26.8557238647699
"V002301FASY"	"KLBK"	49.4442333	18.3830333	"FASY"	"890"	"moderate"	"KLBK.rwl"	"vejpustkova@vulhm.cz"	18	1921	2014	94	"Broadleaf"	51.0917065779865
"V002302PCAB"	"KLSM"	49.4438333	18.3907333	"PCAB"	"895"	"moderate"	"KLSM.rwl"	"vejpustkova@vulhm.cz"	17	1924	2014	91	"Conifer"	49.7536732680599
"V002303PCAB"	"KLX"	49.4452691	18.391912	"PCAB"	"850"	"moderate"	"KLSMX.rwl"	"vejpustkova@vulhm.cz"	18	1935	2014	80	"Conifer"	49.7536732680599
"V002304FASY"	"KLX"	49.4452697	18.3919339	"FASY"	"850"	"moderate"	"KLBKX.rwl"	"vejpustkova@vulhm.cz"	19	1928	2014	87	"Broadleaf"	49.7536732680599
"V002305FASY"	"LBBK"	49.7552333	15.6902	"FASY"	"480"	"moderate"	"LBBK.rwl"	"vejpustkova@vulhm.cz"	18	1898	2014	117	"Broadleaf"	12.3887536716213
"V002306PCAB"	"LBSM"	49.7555833	15.6881667	"PCAB"	"480"	"moderate"	"LBSM.rwl"	"vejpustkova@vulhm.cz"	19	1958	2014	57	"Conifer"	12.3887536716213
"V002307PCAB"	"LBX"	49.7541691	15.6900213	"PCAB"	"480"	"moderate"	"LBSMX.rwl"	"vejpustkova@vulhm.cz"	13	1909	2013	105	"Conifer"	12.3887536716213
"V002308FASY"	"LBX"	49.7541761	15.6900652	"FASY"	"480"	"moderate"	"LBBKX.rwl"	"vejpustkova@vulhm.cz"	16	1901	2013	113	"Broadleaf"	12.3887536716213
"V002309FASY"	"REBK"	50.2330167	17.2573833	"FASY"	"780"	"moderate"	"REBK.rwl"	"vejpustkova@vulhm.cz"	18	1937	2015	79	"Broadleaf"	31.851044095705
"V002310PCAB"	"RESM"	50.2386667	17.2704667	"PCAB"	"775"	"acid"	"RESM.rwl"	"vejpustkova@vulhm.cz"	19	1926	2014	89	"Conifer"	30.3943459177017
"V002311PCAB"	"REX"	50.2386634	17.2691697	"PCAB"	"780"	"acid"	"RESMX.rwl"	"vejpustkova@vulhm.cz"	18	1933	2014	82	"Conifer"	30.3943459177017
"V002312FASY"	"REX"	50.2386583	17.2692372	"FASY"	"780"	"acid"	"REBKX.rwl"	"vejpustkova@vulhm.cz"	18	1934	2015	82	"Broadleaf"	30.3943459177017
"V002313FASY"	"SIBK"	49.0662167	18.08875	"FASY"	"560"	"moderate"	"SIBK.rwl"	"vejpustkova@vulhm.cz"	19	1922	2014	93	"Broadleaf"	19.7698071385423
"V002314PCAB"	"SISM"	49.0655	18.0859667	"PCAB"	"555"	"moderate"	"SISM.rwl"	"vejpustkova@vulhm.cz"	16	1946	2014	69	"Conifer"	19.6388766613478
"V002315PCAB"	"SIX"	49.0686186	18.0914738	"PCAB"	"550"	"moderate"	"SISMX.rwl"	"vejpustkova@vulhm.cz"	16	1927	2014	88	"Conifer"	20.9279081414392
"V002316FASY"	"SIX"	49.0686566	18.0913966	"FASY"	"550"	"moderate"	"SIBKX.rwl"	"vejpustkova@vulhm.cz"	12	1924	2014	91	"Broadleaf"	20.9279081414392
"V002317FASY"	"VOBK"	48.9337167	13.8615333	"FASY"	"1070"	"moderate"	"VOBK.rwl"	"vejpustkova@vulhm.cz"	18	1920	2015	96	"Broadleaf"	29.5527127641936
"V002318PCAB"	"VOSM"	48.8896667	13.93545	"PCAB"	"1025"	"acid"	"VOSM.rwl"	"vejpustkova@vulhm.cz"	18	1893	2014	122	"Conifer"	28.2387345834076
"V002319PCAB"	"VOX"	48.8897645	13.9347517	"PCAB"	"1020"	"acid"	"VOSMX.rwl"	"vejpustkova@vulhm.cz"	18	1881	2014	134	"Conifer"	28.2387345834076
"V002320FASY"	"VOX"	48.8897854	13.9348081	"FASY"	"1020"	"acid"	"VOBKX.rwl"	"vejpustkova@vulhm.cz"	18	1914	2014	101	"Broadleaf"	28.2387345834076
"V002321FASY"	"VSBK"	49.2229167	14.3056333	"FASY"	"550"	"moderate"	"VSBK.rwl"	"vejpustkova@vulhm.cz"	16	1938	2015	78	"Broadleaf"	2.31012592956424
"V002322PCAB"	"VSSM"	49.2232833	14.3079167	"PCAB"	"550"	"moderate"	"VSSM.rwl"	"vejpustkova@vulhm.cz"	17	1956	2015	60	"Conifer"	2.31012592956424
"V002323PCAB"	"VSX"	49.2242104	14.3064307	"PCAB"	"555"	"moderate"	"VSSMX.rwl"	"vejpustkova@vulhm.cz"	18	1941	2015	75	"Conifer"	2.31012592956424
"V002324FASY"	"VSX"	49.224224	14.3064023	"FASY"	"555"	"moderate"	"VSBKX.rwl"	"vejpustkova@vulhm.cz"	16	1942	2015	74	"Broadleaf"	2.31012592956424
"V002326PCAB"	"PI1"	49.3028167	14.12165	"PCAB"	"479"	"acid"	"PI1SM.rwl"	"vejpustkova@vulhm.cz"	40	1913	2015	103	"Conifer"	-2.20061170622706
"V002328PCAB"	"PI2"	49.35357	14.26958	"PCAB"	"410"	"moderate"	"PI2SM.rwl"	"vejpustkova@vulhm.cz"	40	1948	2015	68	"Conifer"	-1.06301554804047
"V002330PCAB"	"PI3"	49.26661	14.27109	"PCAB"	"525"	"moderate"	"PI3SM.rwl"	"vejpustkova@vulhm.cz"	38	1938	2015	78	"Conifer"	1.99142809738715
"V002332PCAB"	"PR1"	49.56681	16.766	"PCAB"	"600"	"acid"	"PR1SM.rwl"	"vejpustkova@vulhm.cz"	40	1933	2015	83	"Conifer"	3.92862702441712
"V002334PCAB"	"PR2"	49.56455	16.77711	"PCAB"	"560"	"moist"	"PR2SM.rwl"	"vejpustkova@vulhm.cz"	40	1918	2015	98	"Conifer"	4.48269027143717
"V002336PCAB"	"PR3"	49.55127	16.74279	"PCAB"	"540"	"acid"	"PR3SM.rwl"	"vejpustkova@vulhm.cz"	40	1926	2015	90	"Conifer"	4.56810439988971
"V002338PCAB"	"OP1"	50.2613	16.11588	"PCAB"	"350"	"moderate"	"OP1SM.rwl"	"vejpustkova@vulhm.cz"	38	1940	2016	77	"Conifer"	2.46955272530516
"V002340PCAB"	"OP2"	50.21008	16.10085	"PCAB"	"350"	"moderate"	"OP2SM.rwl"	"vejpustkova@vulhm.cz"	40	1934	2016	83	"Conifer"	2.72157170761377
"V002342PCAB"	"OP3"	50.20808	16.03208	"PCAB"	"260"	"acid"	"OP3SM.rwl"	"vejpustkova@vulhm.cz"	40	1889	2016	128	"Conifer"	0.337845567582796
"V002343PCAB"	"POCH"	50.0742	16.3531	"PCAB"	"320"	"moderate"	"POCH.rwl"	"vejpustkova@vulhm.cz"	21	1847	2015	169	"Conifer"	13.7805342776546
"V002344PCAB"	"POS1"	50.0744	16.3539	"PCAB"	"370"	"moderate"	"POS.rwl"	"vejpustkova@vulhm.cz"	20	1940	2015	76	"Conifer"	13.7805342776546
"V002345PCAB"	"PZCH"	49.380023	16.725797	"PCAB"	"398"	"rich"	"PZCH.rwl"	"vejpustkova@vulhm.cz"	20	1778	2015	238	"Conifer"	2.60237740963697
"V002346PCAB"	"PZS1"	49.38897	16.72937	"PCAB"	"435"	"moderate"	"PZS1.rwl"	"vejpustkova@vulhm.cz"	24	1940	2015	76	"Conifer"	2.85271879777312
"V002347PCAB"	"PZS2"	49.38723	16.72998	"PCAB"	"430"	"rich"	"PZS2.rwl"	"vejpustkova@vulhm.cz"	24	1856	2015	160	"Conifer"	2.60237740963697
"V002348PCAB"	"PZS3"	49.37136	16.72924	"PCAB"	"480"	"moderate"	"PZS3.rwl"	"vejpustkova@vulhm.cz"	20	1946	2015	70	"Conifer"	2.28496258854866
"V002349PCAB"	"RTCH"	50.4314	16.0558	"PCAB"	"295"	"moderate"	"RTCH.rwl"	"vejpustkova@vulhm.cz"	20	1879	2015	137	"Conifer"	8.42094029086332
"V002350PCAB"	"RTS1"	50.4314	16.0547	"PCAB"	"310"	"rich"	"RTS1.rwl"	"vejpustkova@vulhm.cz"	20	1917	2015	99	"Conifer"	8.42094029086332
"V002351PCAB"	"RTS2"	50.4278	16.0553	"PCAB"	"355"	"moderate"	"RTS2.rwl"	"vejpustkova@vulhm.cz"	20	1916	2015	100	"Conifer"	8.42094029086332
"V002352PCAB"	"STCH"	49.78428	17.32016	"PCAB"	"380"	"moist"	"SITCH.rwl"	"vejpustkova@vulhm.cz"	20	1884	2015	132	"Conifer"	10.2463704814296
"V002353PCAB"	"STS1"	49.78504	17.32089	"PCAB"	"390"	"moderate"	"SITS1.rwl"	"vejpustkova@vulhm.cz"	19	1922	2015	94	"Conifer"	10.2463704814296
"V002354PCAB"	"STS2"	49.794995	17.31168	"PCAB"	"560"	"moderate"	"SITS2.rwl"	"vejpustkova@vulhm.cz"	20	1926	2015	90	"Conifer"	11.1390402322014
"V002355PCAB"	"TPCH"	49.8876123	14.5822818	"PCAB"	"350"	"moist"	"TEPCH.rwl"	"vejpustkova@vulhm.cz"	20	1830	2015	186	"Conifer"	0.809143878842394
"V002356PCAB"	"TPS1"	49.8875807	14.5822628	"PCAB"	"350"	"moist"	"TEPS1.rwl"	"vejpustkova@vulhm.cz"	21	1945	2015	71	"Conifer"	0.809143878842394
"V002357PCAB"	"TPS2"	49.8861	14.5894	"PCAB"	"410"	"acid"	"TEPS2.rwl"	"vejpustkova@vulhm.cz"	22	1932	2015	84	"Conifer"	0.809143878842394
"V002358PCAB"	"KOCH"	49.76139	14.62389	"PCAB"	"310"	"moist"	"KOCH.rwl"	"vejpustkova@vulhm.cz"	29	1860	2016	157	"Conifer"	1.14363774212077
"V002359PCAB"	"KOS1"	49.76028	14.62417	"PCAB"	"310"	"moist"	"KOS1.rwl"	"vejpustkova@vulhm.cz"	20	1909	2016	108	"Conifer"	1.14363774212077
"V002360PCAB"	"KOS2"	49.76222	14.62194	"PCAB"	"350"	"moderate"	"KOS2.rwl"	"vejpustkova@vulhm.cz"	24	1946	2016	71	"Conifer"	0.733101378839153
"V002361PCAB"	"KRCH"	49.96453	13.81952	"PCAB"	"305"	"rich"	"KRCH.rwl"	"vejpustkova@vulhm.cz"	20	1834	2016	183	"Conifer"	-2.5243363345166
"V002362PCAB"	"KRS1"	49.97051	13.83635	"PCAB"	"360"	"moderate"	"KRS1.rwl"	"vejpustkova@vulhm.cz"	20	1907	2016	110	"Conifer"	-2.190904156516
"V002363PCAB"	"KRS2"	49.982	13.85902	"PCAB"	"420"	"moist"	"KRS2.rwl"	"vejpustkova@vulhm.cz"	22	1940	2016	77	"Conifer"	-1.76085248403251
"V002364PCAB"	"RACH"	50.04133	13.29795	"PCAB"	"415"	"rich"	"RACH.rwl"	"vejpustkova@vulhm.cz"	26	1768	2016	249	"Conifer"	-4.81923787298302
"V002365PCAB"	"RAS1"	50.04306	13.29472	"PCAB"	"430"	"extreme"	"RAS1.rwl"	"vejpustkova@vulhm.cz"	24	1902	2016	115	"Conifer"	-5.50107598368078
"V002366PCAB"	"RAS2"	50.04111	13.30306	"PCAB"	"515"	"acid"	"RAS2.rwl"	"vejpustkova@vulhm.cz"	20	1900	2016	117	"Conifer"	-4.81923787298302
"V002367PCAB"	"SVCH"	49.90278	15.18139	"PCAB"	"365"	"moderate"	"SVCH.rwl"	"vejpustkova@vulhm.cz"	24	1837	2016	180	"Conifer"	0.401738633339604
"V002368PCAB"	"SVS1"	49.90194	15.17806	"PCAB"	"375"	"moist"	"SVS1.rwl"	"vejpustkova@vulhm.cz"	20	1916	2016	101	"Conifer"	0.401738633339604
"V002369PCAB"	"SVS2"	49.91028	15.18389	"PCAB"	"420"	"moderate"	"SVS2.rwl"	"vejpustkova@vulhm.cz"	20	1921	2016	96	"Conifer"	0.00653978061241408
"V002370PCAB"	"sm_o1"	49.8202097	17.3725984	"PCAB"	"632"	"moderate"	"SM_O1.rwl"	"vejpustkova@vulhm.cz"	40	1937	2016	80	"Conifer"	15.101478500093
"V002371PCAB"	"sm_o2"	49.8079766	17.3636054	"PCAB"	"636"	"moderate"	"SM_O2.rwl"	"vejpustkova@vulhm.cz"	42	1928	2016	89	"Conifer"	14.8570801556048
"V002372PCAB"	"sm_o3"	49.8030465	17.3512736	"PCAB"	"635"	"moist"	"SM_O3.rwl"	"vejpustkova@vulhm.cz"	42	1943	2016	74	"Conifer"	13.8945194976032
"V002373PCAB"	"sm_s1"	49.8273314	17.3554467	"PCAB"	"685"	"moderate"	"SM_S1.rwl"	"vejpustkova@vulhm.cz"	40	1938	2016	79	"Conifer"	16.0346678779274
"V002374PCAB"	"sm_s2"	49.808732	17.3707263	"PCAB"	"640"	"moderate"	"SM_S2.rwl"	"vejpustkova@vulhm.cz"	41	1904	2016	113	"Conifer"	14.6362261789044
"V002375PCAB"	"sm_s3"	49.8023153	17.3450332	"PCAB"	"640"	"moderate"	"SM_S3.rwl"	"vejpustkova@vulhm.cz"	42	1930	2016	87	"Conifer"	13.8945194976032
"V002377PCAB"	"cer"	49.7543174	17.6985118	"PCAB"	"420"	"moderate"	"Cermna.rwl"	"vejpustkova@vulhm.cz"	56	1929	2017	89	"Conifer"	11.6568277798841
"V002378PCAB"	"koh"	50.0973157	17.4222105	"PCAB"	"592"	"moderate"	"KoziHradek.rwl"	"vejpustkova@vulhm.cz"	49	1943	2017	75	"Conifer"	20.5050617714226
"V002379PCAB"	"kol"	50.0901853	17.4249313	"PCAB"	"619"	"moist"	"Koleno.rwl"	"vejpustkova@vulhm.cz"	72	1949	2017	69	"Conifer"	17.447969561123
"V002380PCAB"	"kop"	50.0858574	17.3846155	"PCAB"	"797"	"moderate"	"KopMokr.rwl"	"vejpustkova@vulhm.cz"	54	1934	2017	84	"Conifer"	26.0919422278926
"V002381PCAB"	"lan"	49.4904386	18.2555579	"PCAB"	"806"	"moderate"	"Lanovka.rwl"	"vejpustkova@vulhm.cz"	52	1932	2017	86	"Conifer"	44.034567253838
"V002382PCAB"	"let"	49.5069501	18.2827862	"PCAB"	"761"	"moderate"	"Letadlo.rwl"	"vejpustkova@vulhm.cz"	61	1931	2017	87	"Conifer"	44.3733882018303
"V002384PCAB"	"lub"	49.8558468	17.6737704	"PCAB"	"527"	"moderate"	"Lublice.rwl"	"vejpustkova@vulhm.cz"	40	1908	2017	110	"Conifer"	11.4843826854167
"V002385PCAB"	"pus"	50.0840147	17.3931702	"PCAB"	"773"	"moist"	"PustaRudna.rwl"	"vejpustkova@vulhm.cz"	71	1937	2017	81	"Conifer"	25.0433860116204
"V002386PCAB"	"sns"	50.0746818	17.4425038	"PCAB"	"499"	"moderate"	"SirNivaS.rwl"	"vejpustkova@vulhm.cz"	48	1950	2017	68	"Conifer"	14.3017467052738
"V002387PCAB"	"snv"	50.0876709	17.4359612	"PCAB"	"501"	"moist"	"SirNivaV.rwl"	"vejpustkova@vulhm.cz"	58	1938	2017	80	"Conifer"	17.447969561123
"V002388PCAB"	"svt"	49.8026774	17.7028969	"PCAB"	"454"	"acid"	"Svatonovice.rwl"	"vejpustkova@vulhm.cz"	66	1874	2017	144	"Conifer"	11.9816282943885
"V002390ABAL"	"pis1"	49.2861281	14.2886334	"ABAL"	"430"	"moderate"	"PIS1JD.rwl"	"vejpustkova@vulhm.cz"	32	1890	2018	129	"Conifer"	0.457811675618092
"V002391PCAB"	"pis1"	49.2861026	14.2886518	"PCAB"	"430"	"moderate"	"PIS1SM.rwl"	"vejpustkova@vulhm.cz"	34	1911	2018	108	"Conifer"	0.457811675618092
"V002392ABAL"	"pis2"	49.294033	14.2919304	"ABAL"	"410"	"moderate"	"PIS2JD.rwl"	"vejpustkova@vulhm.cz"	40	1901	2018	118	"Conifer"	-0.01802833808586
"V002393PCAB"	"pis2"	49.2940497	14.2919978	"PCAB"	"410"	"moderate"	"PIS2SM.rwl"	"vejpustkova@vulhm.cz"	31	1921	2018	98	"Conifer"	-0.01802833808586
"V002394ABAL"	"roz1"	49.5523296	13.8063377	"ABAL"	"590"	"moist"	"RO1JD.rwl"	"vejpustkova@vulhm.cz"	40	1919	2019	101	"Conifer"	9.95648839243998
"V002395PCAB"	"roz1"	49.5546484	13.8056401	"PCAB"	"590"	"moist"	"RO1SM.rwl"	"vejpustkova@vulhm.cz"	52	1908	2018	111	"Conifer"	9.95648839243998
"V002396ABAL"	"roz2"	49.5666304	13.7805477	"ABAL"	"775"	"acid"	"RO2JD.rwl"	"vejpustkova@vulhm.cz"	26	1815	2019	205	"Conifer"	12.2035836279392
"V002397PCAB"	"roz2"	49.5665544	13.7805054	"PCAB"	"775"	"acid"	"RO2SM.rwl"	"vejpustkova@vulhm.cz"	43	1816	2019	204	"Conifer"	12.2035836279392
